source,dest
43,27
76,17
26,25
34,19
35,21
21,20
58,26
37,22
39,24
37,23
59,27
77,17
39,25
51,18
36,21
59,26
38,22
40,24
38,23
60,27
78,17
40,25
35,19
52,18
37,21
35,20
60,26
55,22
56,24
39,23
61,27
41,25
52,19
53,18
54,21
36,20
70,26
57,24
71,27
57,25
53,19
64,18
55,21
53,20
71,26
56,22
58,24
56,23
72,27
58,25
54,19
65,18
54,20
72,26
57,23
73,27
59,25
65,19
66,18
67,21
55,20
68,22
69,24
68,23
69,25
66,19
77,18
66,20
85,27
70,24
70,25
67,19
78,18
68,21
67,20
85,26
81,22
83,24
69,23
71,25
78,19
79,18
80,21
82,22
84,24
82,23
84,25
79,19
81,21
79,20
83,22
83,23
80,19
82,21
80,20
84,23
81,20
0,13
1,13
14,13
29,13
0,14
30,13
1,14
2,14
48,13
13,14
62,13
15,14
63,13
29,14
74,13
30,14
31,14
48,14
49,14
62,14
63,14
1,15
2,15
74,14
3,15
75,14
14,15
2,16
16,15
3,16
30,15
4,16
31,15
15,16
32,15
17,16
31,16
48,15
32,16
49,15
33,16
50,15
49,16
63,15
50,16
51,16
74,15
75,15
76,15
64,16
75,16
76,16
77,16
3,17
11,28
4,17
12,28
5,17
27,28
16,17
4,18
42,28
5,18
43,28
18,17
6,18
60,28
32,17
17,18
61,28
33,17
19,18
72,28
34,17
10,27
33,18
73,28
50,17
11,27
34,18
85,28
51,17
12,27
52,17
26,27
51,18
28,27
52,18
64,17
41,27
53,18
65,17
42,27
64,18
76,17
43,27
77,17
5,19
8,22
78,17
65,18
6,19
9,24
59,27
8,23
66,18
7,19
6,20
10,26
60,27
9,25
21,22
77,18
18,19
7,20
11,26
23,24
61,27
23,22
9,23
20,19
25,26
25,24
78,18
71,27
10,25
36,22
22,23
34,19
19,20
27,26
38,24
7,21
79,18
72,27
24,25
37,22
24,23
21,20
40,26
39,24
73,27
38,22
37,23
35,19
26,25
41,26
40,24
8,21
55,22
38,23
35,20
39,25
42,26
56,24
20,21
85,27
39,23
36,20
52,19
40,25
58,26
57,24
22,21
56,22
53,20
53,19
41,25
59,26
58,24
35,21
54,20
54,19
57,25
56,23
60,26
36,21
55,20
65,19
68,22
58,25
57,23
70,26
37,21
66,20
69,24
66,19
59,25
68,23
54,21
71,26
70,24
81,22
67,19
69,25
55,21
67,20
72,26
83,24
82,22
78,19
70,25
69,23
84,24
83,22
79,19
71,25
82,23
67,21
79,20
80,19
84,25
83,23
80,20
85,26
84,23
68,21
81,20
80,21
81,21
82,21
0,13
1,13
14,13
29,13
0,14
30,13
1,14
2,14
48,13
13,14
62,13
15,14
63,13
29,14
30,14
74,13
31,14
48,14
1,15
49,14
62,14
2,15
63,14
3,15
2,16
14,15
3,16
16,15
4,16
74,14
30,15
15,16
75,14
31,15
17,16
32,15
31,16
48,15
32,16
49,15
33,16
50,15
49,16
63,15
50,16
51,16
74,15
75,15
64,16
76,15
75,16
76,16
77,16
11,28
3,17
12,28
4,17
27,28
5,17
42,28
16,17
43,28
60,28
18,17
61,28
32,17
72,28
33,17
73,28
34,17
85,28
50,17
51,17
52,17
64,17
65,17
10,27
76,17
77,17
11,27
78,17
12,27
26,27
28,27
41,27
42,27
43,27
59,27
60,27
61,27
71,27
72,27
73,27
10,26
11,26
85,27
25,26
27,26
40,26
8,22
41,26
8,23
42,26
9,25
7,21
21,22
58,26
23,22
9,23
59,26
9,24
10,25
8,21
36,22
22,23
60,26
24,25
4,18
20,21
37,22
24,23
70,26
23,24
26,25
5,18
22,21
38,22
37,23
71,26
25,24
5,19
39,25
6,18
35,21
55,22
38,23
72,26
38,24
6,19
40,25
17,18
36,21
39,23
6,20
39,24
7,19
41,25
19,18
37,21
56,22
7,20
40,24
18,19
57,25
33,18
54,21
56,23
85,26
56,24
20,19
58,25
34,18
55,21
57,23
68,22
19,20
57,24
34,19
59,25
68,23
21,20
58,24
69,25
51,18
67,21
81,22
35,19
70,25
52,18
69,23
82,22
35,20
52,19
69,24
71,25
53,18
68,21
82,23
83,22
36,20
53,19
70,24
84,25
64,18
80,21
53,20
54,19
83,24
83,23
65,18
81,21
54,20
65,19
84,24
84,23
66,18
82,21
55,20
66,19
77,18
66,20
67,19
78,18
67,20
78,19
79,18
79,19
79,20
80,19
80,20
81,20
0,13
1,13
0,14
14,13
1,14
29,13
2,14
30,13
13,14
15,14
48,13
29,14
62,13
1,15
30,14
63,13
2,15
31,14
2,16
3,15
74,13
14,15
3,16
48,14
16,15
4,16
49,14
30,15
15,16
62,14
31,15
17,16
63,14
32,15
31,16
48,15
32,16
49,15
33,16
74,14
50,15
49,16
75,14
63,15
50,16
51,16
74,15
75,15
64,16
75,16
76,16
76,15
77,16
3,17
4,17
5,17
16,17
18,17
32,17
33,17
34,17
11,28
50,17
12,28
51,17
27,28
52,17
42,28
43,28
60,28
64,17
61,28
65,17
72,28
76,17
73,28
77,17
85,28
78,17
10,27
11,27
12,27
26,27
28,27
41,27
42,27
43,27
59,27
60,27
61,27
71,27
72,27
73,27
85,27
10,26
8,22
11,26
25,26
21,22
8,23
27,26
23,22
40,26
36,22
9,25
41,26
9,23
37,22
9,24
42,26
22,23
38,22
10,25
58,26
24,23
7,21
55,22
23,24
24,25
4,18
59,26
37,23
25,24
26,25
60,26
5,18
56,22
38,23
8,21
38,24
39,25
70,26
5,19
6,18
39,23
20,21
39,24
40,25
71,26
6,19
68,22
17,18
22,21
40,24
41,25
6,20
72,26
7,19
19,18
56,23
35,21
56,24
57,25
7,20
18,19
81,22
33,18
57,23
36,21
57,24
58,25
20,19
82,22
34,18
68,23
37,21
58,24
59,25
19,20
85,26
34,19
83,22
69,25
21,20
54,21
51,18
69,23
69,24
55,21
35,19
52,18
82,23
70,24
35,20
52,19
70,25
53,18
83,23
83,24
36,20
67,21
53,19
71,25
64,18
84,24
53,20
84,23
54,19
84,25
65,18
54,20
68,21
65,19
66,18
55,20
80,21
66,19
77,18
66,20
81,21
67,19
78,18
67,20
82,21
78,19
79,18
79,19
79,20
80,20
80,19
81,20
0,13
1,13
14,13
29,13
0,14
30,13
1,14
2,14
48,13
13,14
62,13
1,15
15,14
63,13
29,14
2,15
30,14
3,15
2,16
74,13
31,14
14,15
3,16
16,15
4,16
48,14
30,15
15,16
49,14
31,15
17,16
62,14
32,15
31,16
63,14
48,15
32,16
49,15
33,16
50,15
49,16
74,14
63,15
50,16
75,14
51,16
74,15
75,15
64,16
76,15
75,16
76,16
77,16
3,17
11,28
4,17
12,28
5,17
27,28
16,17
18,17
32,17
33,17
42,28
34,17
43,28
50,17
60,28
51,17
61,28
52,17
72,28
73,28
64,17
85,28
65,17
76,17
77,17
78,17
10,27
11,27
12,27
26,27
28,27
41,27
42,27
43,27
59,27
60,27
61,27
71,27
72,27
73,27
85,27
10,26
11,26
25,26
27,26
40,26
41,26
42,26
8,22
58,26
59,26
21,22
60,26
23,22
70,26
36,22
71,26
37,22
72,26
38,22
8,23
7,21
55,22
4,18
9,23
9,25
85,26
8,21
56,22
5,18
22,23
5,19
6,20
9,24
20,21
6,18
24,23
10,25
6,19
7,20
22,21
68,22
17,18
37,23
24,25
7,19
23,24
35,21
19,18
38,23
26,25
18,19
19,20
25,24
36,21
81,22
33,18
39,23
39,25
20,19
21,20
38,24
37,21
82,22
34,18
40,25
34,19
39,24
54,21
83,22
56,23
41,25
35,20
40,24
55,21
51,18
57,23
57,25
35,19
36,20
56,24
52,18
68,23
58,25
52,19
53,20
57,24
67,21
53,18
59,25
53,19
58,24
54,20
64,18
69,23
69,25
54,19
55,20
68,21
65,18
82,23
70,25
65,19
69,24
66,20
80,21
66,18
83,23
71,25
66,19
70,24
67,20
81,21
77,18
84,23
84,25
67,19
83,24
82,21
78,18
78,19
84,24
79,20
79,18
79,19
80,20
80,19
81,20
0,13
1,13
14,13
0,14
29,13
1,14
30,13
2,14
13,14
48,13
15,14
62,13
1,15
29,14
63,13
2,15
30,14
2,16
3,15
31,14
74,13
3,16
14,15
4,16
16,15
48,14
15,16
30,15
49,14
17,16
31,15
62,14
31,16
32,15
63,14
32,16
48,15
33,16
49,15
49,16
50,15
74,14
50,16
63,15
75,14
51,16
74,15
64,16
75,15
75,16
76,15
76,16
77,16
11,28
3,17
12,28
4,17
27,28
5,17
42,28
16,17
43,28
18,17
60,28
32,17
61,28
33,17
72,28
34,17
73,28
50,17
85,28
51,17
52,17
64,17
65,17
76,17
77,17
78,17
10,27
11,27
12,27
26,27
28,27
41,27
42,27
43,27
59,27
60,27
61,27
71,27
72,27
73,27
85,27
10,26
11,26
25,26
27,26
40,26
41,26
42,26
58,26
59,26
60,26
70,26
8,22
71,26
72,26
21,22
8,23
9,25
23,22
4,18
7,21
36,22
85,26
5,18
9,23
10,25
37,22
5,19
6,18
22,23
9,24
8,21
24,25
38,22
6,19
17,18
24,23
20,21
6,20
26,25
55,22
7,19
37,23
19,18
23,24
22,21
7,20
39,25
18,19
38,23
33,18
25,24
35,21
56,22
40,25
20,19
39,23
34,18
38,24
36,21
19,20
41,25
34,19
39,24
37,21
21,20
68,22
57,25
56,23
51,18
40,24
54,21
35,19
58,25
57,23
52,18
56,24
55,21
35,20
52,19
81,22
59,25
68,23
53,18
57,24
36,20
53,19
82,22
69,25
64,18
58,24
67,21
53,20
54,19
83,22
70,25
69,23
65,18
54,20
65,19
71,25
82,23
66,18
69,24
68,21
55,20
77,18
66,19
83,23
70,24
84,25
80,21
78,18
66,20
67,19
84,23
83,24
81,21
79,18
67,20
78,19
84,24
82,21
79,19
79,20
80,19
80,20
81,20
0,13
1,13
0,14
14,13
1,14
29,13
2,14
30,13
13,14
1,15
15,14
48,13
2,15
29,14
62,13
3,15
30,14
63,13
2,16
14,15
31,14
3,16
16,15
74,13
4,16
30,15
48,14
15,16
31,15
49,14
17,16
32,15
62,14
31,16
48,15
63,14
32,16
49,15
33,16
50,15
49,16
63,15
74,14
50,16
75,14
51,16
74,15
75,15
64,16
76,15
75,16
76,16
77,16
11,28
12,28
27,28
42,28
43,28
60,28
61,28
72,28
73,28
85,28
10,27
11,27
3,17
12,27
4,17
26,27
5,17
28,27
16,17
41,27
18,17
42,27
32,17
43,27
33,17
59,27
34,17
60,27
50,17
61,27
51,17
71,27
52,17
72,27
73,27
64,17
65,17
85,27
76,17
77,17
78,17
10,26
11,26
25,26
27,26
40,26
41,26
42,26
58,26
59,26
60,26
70,26
71,26
72,26
85,26
8,22
7,21
8,23
21,22
23,22
8,21
9,23
9,25
36,22
4,18
20,21
22,23
37,22
9,24
22,21
5,18
24,23
10,25
38,22
35,21
6,18
37,23
24,25
55,22
23,24
5,19
36,21
17,18
38,23
26,25
25,24
6,19
37,21
19,18
39,23
6,20
39,25
56,22
38,24
7,19
54,21
33,18
40,25
7,20
39,24
18,19
55,21
34,18
56,23
41,25
68,22
40,24
20,19
57,23
57,25
19,20
56,24
34,19
67,21
51,18
68,23
58,25
21,20
81,22
57,24
52,18
59,25
82,22
58,24
35,19
68,21
53,18
69,23
69,25
35,20
83,22
52,19
80,21
64,18
82,23
70,25
36,20
69,24
53,19
81,21
65,18
83,23
71,25
53,20
70,24
54,19
82,21
66,18
84,23
84,25
54,20
83,24
65,19
0,13
77,18
55,20
84,24
66,19
1,13
78,18
0,14
66,20
67,19
79,18
14,13
1,14
67,20
78,19
29,13
2,14
79,19
30,13
1,15
13,14
79,20
80,19
15,14
2,15
80,20
48,13
29,14
3,15
81,20
62,13
30,14
14,15
63,13
31,14
16,15
30,15
74,13
48,14
31,15
49,14
32,15
62,14
48,15
63,14
49,15
50,15
63,15
74,14
2,16
75,14
3,16
74,15
4,16
75,15
15,16
76,15
17,16
31,16
32,16
33,16
49,16
50,16
51,16
64,16
75,16
76,16
77,16
11,28
12,28
27,28
42,28
43,28
60,28
61,28
72,28
73,28
85,28
10,27
11,27
12,27
3,17
26,27
4,17
28,27
5,17
41,27
16,17
42,27
18,17
43,27
32,17
59,27
33,17
60,27
34,17
61,27
50,17
71,27
51,17
72,27
52,17
73,27
64,17
85,27
65,17
76,17
77,17
78,17
10,26
11,26
25,26
27,26
40,26
41,26
42,26
58,26
59,26
60,26
70,26
71,26
72,26
85,26
4,18
5,18
6,18
17,18
19,18
8,22
7,21
33,18
9,25
8,23
6,20
34,18
21,22
8,21
5,19
7,20
23,22
10,25
9,24
20,21
9,23
6,19
51,18
36,22
24,25
22,21
22,23
7,19
52,18
19,20
37,22
26,25
23,24
35,21
24,23
18,19
53,18
21,20
38,22
39,25
25,24
36,21
37,23
20,19
64,18
55,22
40,25
38,24
37,21
38,23
34,19
65,18
35,20
41,25
39,24
54,21
39,23
66,18
36,20
56,22
57,25
40,24
55,21
35,19
77,18
53,20
58,25
56,24
56,23
52,19
78,18
54,20
68,22
59,25
57,24
67,21
57,23
53,19
79,18
55,20
69,25
58,24
54,19
68,23
66,20
81,22
70,25
68,21
65,19
67,20
82,22
71,25
69,24
80,21
66,19
69,23
83,22
84,25
70,24
81,21
67,19
82,23
79,20
83,24
82,21
78,19
83,23
80,20
84,24
79,19
84,23
81,20
80,19
99,13
99,13
93,26
94,25
92,27
96,18
95,24
97,17
98,16
98,16
96,18
94,25
95,24
92,27
93,26
97,17
91,14
90,23
91,14
90,23
89,13
89,13
87,16
88,14
86,23
88,14
87,16
47,13
86,23
44,28
44,28
47,13
29,28
43,13
43,13
46,18
29,28
45,22
45,22
46,18
12,13
0,28
41,15
42,14
31,26
35,21
30,27
32,25
39,17
33,24
38,18
40,16
36,20
37,19
34,23
32,25
36,20
41,15
37,19
34,23
39,17
0,28
38,18
31,26
42,14
40,16
30,27
35,21
33,24
12,13
13,28
28,13
8,19
9,17
3,25
13,28
28,13
10,15
5,23
10,15
5,23
11,14
1,27
2,26
6,22
11,14
7,21
9,17
2,26
1,27
6,22
4,24
7,21
8,19
4,24
3,25
21,28
20,13
26,15
18,23
23,18
18,23
23,18
25,16
27,14
24,17
21,20
15,26
14,27
26,15
27,14
15,26
19,22
14,27
20,21
17,24
16,25
22,19
21,20
24,17
20,21
17,24
25,16
19,22
16,25
22,19
26,23
15,18
22,27
18,15
23,26
15,18
26,23
19,14
18,15
23,26
14,19
27,22
19,14
14,19
22,27
27,22
13,20
28,21
16,17
20,13
21,28
13,20
28,21
25,24
17,16
24,25
16,17
17,16
25,24
24,25
16,13
25,28
24,21
22,23
19,18
17,20
14,15
27,26
18,19
15,14
26,27
19,18
14,15
18,19
15,14
27,26
23,22
26,27
22,23
23,22
13,16
20,17
16,13
17,20
21,24
28,25
13,16
20,17
24,21
25,28
21,24
28,25
14,13
27,28
18,17
15,16
19,20
23,24
22,21
26,25
17,18
20,19
13,14
25,26
16,15
18,17
19,20
21,22
14,13
17,18
24,23
28,27
20,19
26,25
13,14
15,16
25,26
22,21
16,15
23,24
27,28
21,22
24,23
28,27
99,13
97,17
96,18
94,25
92,27
98,16
93,26
95,24
99,13
98,16
92,27
95,24
94,25
93,26
97,17
96,18
91,14
90,23
91,14
90,23
89,13
88,14
87,16
86,23
89,13
88,14
87,16
86,23
47,13
44,28
44,28
47,13
45,22
46,18
46,18
45,22
43,13
29,28
29,28
43,13
34,23
40,16
33,24
38,18
36,20
40,16
37,19
0,28
41,15
0,28
37,19
36,20
12,13
12,13
41,15
35,21
39,17
32,25
30,27
35,21
42,14
32,25
39,17
38,18
31,26
33,24
34,23
30,27
42,14
31,26
28,13
13,28
28,13
13,28
8,19
8,19
10,15
10,15
6,22
3,25
1,27
9,17
11,14
4,24
2,26
5,23
6,22
3,25
7,21
1,27
9,17
11,14
4,24
2,26
5,23
7,21
20,13
21,28
25,16
22,19
21,20
26,15
14,27
16,25
27,14
24,17
25,16
16,25
14,27
19,22
27,14
15,26
22,19
23,18
19,22
18,23
26,15
17,24
20,21
15,26
23,18
18,23
24,17
21,20
17,24
20,21
22,27
19,14
14,19
27,22
19,14
18,15
22,27
14,19
26,23
23,26
15,18
17,16
