source,dest
39,51
1,66
29,74
76,14
78,25
82,16
26,29
52,21
45,12
51,66
51,39
89,62
29,65
79,96
90,51
90,73
89,56
95,76
37,70
4,74
89,73
83,73
70,12
57,13
61,35
16,74
65,73
65,56
9,14
33,36
66,23
50,73
0,33
75,8
8,30
87,17
74,35
76,18
90,41
58,23
71,86
37,83
51,36
54,94
69,70
24,55
22,6
41,7
6,37
6,89
6,94
69,41
7,2
66,43
99,94
4,80
64,35
70,62
86,8
80,33
97,18
5,24
43,12
73,90
73,95
70,65
83,78
99,17
15,65
24,5
88,8
14,88
28,14
27,34
27,36
25,99
7,47
23,48
9,14
69,82
66,46
0,75
5,24
71,20
77,41
47,80
89,3
88,72
80,63
89,42
5,38
37,29
4,59
3,86
98,49
98,64
55,73
89,29
89,96
1,98
37,78
37,17
34,4
70,94
35,38
77,48
41,40
41,84
33,37
74,41
51,90
60,30
8,87
74,71
42,46
42,43
13,4
84,13
61,48
61,92
74,2
88,60
48,3
74,23
35,74
8,35
68,19
58,23
42,70
92,2
92,37
5,17
7,96
10,26
10,51
2,97
48,56
23,93
23,34
19,1
23,59
17,5
7,17
7,98
63,80
60,47
32,0
68,6
43,19
54,11
97,60
97,10
49,83
49,69
17,24
43,44
95,39
62,78
85,47
31,97
11,29
46,26
26,85
51,22
4,58
86,20
20,22
66,64
20,99
19,99
1,50
18,31
45,20
44,22
6,57
57,29
84,97
84,93
31,77
28,52
94,21
97,64
24,43
81,3
83,38
79,21
67,1
84,72
40,47
11,37
37,32
19,7
19,90
45,43
57,27
46,80
53,52
18,54
18,71
68,43
57,19
56,61
28,52
39,52
39,26
64,65
92,15
67,6
81,35
51,44
84,13
45,9
17,6
44,97
60,37
8,7
8,92
18,14
9,37
95,62
31,77
99,37
8,98
8,71
8,86
38,52
74,85
34,52
98,6
3,6
22,17
11,75
86,21
2,43
2,67
58,77
75,21
14,57
64,21
50,92
20,7
89,12
56,26
64,37
40,81
2,64
7,10
51,28
19,35
75,87
75,27
27,81
27,4
78,50
86,68
86,71
61,82
98,20
68,60
12,7
14,94
68,86
87,32
37,53
88,12
12,75
88,71
0,48
0,39
14,75
0,4
43,72
97,95
32,18
74,85
80,2
3,22
3,46
15,39
61,77
56,13
75,42
0,25
0,18
66,76
14,58
53,21
2,8
4,75
41,87
64,18
13,73
84,32
56,80
2,45
40,7
64,9
81,75
16,12
30,3
52,5
32,4
2,75
2,12
56,4
83,72
83,3
92,54
64,23
27,79
75,49
29,19
29,89
94,7
94,97
67,94
18,40
6,57
65,34
46,45
36,23
86,5
77,63
80,18
50,70
96,82
58,77
7,30
70,44
48,87
83,27
68,56
94,61
48,8
48,25
93,78
60,25
2,69
94,46
94,42
3,93
34,20
21,5
65,8
37,22
31,68
39,4
25,86
74,53
13,21
92,98
94,46
69,84
54,22
1,58
26,38
31,22
82,38
49,61
17,99
48,71
48,89
40,86
86,56
79,51
15,92
29,21
17,24
31,78
72,34
72,22
39,78
46,83
57,92
97,18
33,68
5,47
79,0
5,17
98,76
98,83
90,80
68,80
51,85
47,58
45,56
61,6
54,72
95,51
89,48
97,28
5,59
23,10
43,54
67,21
55,7
70,1
70,35
39,7
84,7
35,15
23,35
2,3
24,83
69,30
49,58
49,93
3,17
3,17
27,95
92,37
66,81
12,90
24,17
2,42
31,50
20,74
94,61
9,32
0,46
0,86
85,21
90,45
52,34
58,44
72,69
19,30
23,87
68,63
38,21
43,23
90,46
80,0
88,41
79,74
1,16
63,16
0,3
96,30
96,62
5,17
0,37
81,40
51,88
99,24
85,63
50,96
23,36
45,11
41,93
84,73
93,25
93,45
86,96
33,97
33,65
84,50
84,58
20,92
24,17
4,43
19,62
80,2
52,93
38,32
3,99
35,44
57,93
67,81
55,32
90,4
90,59
48,51
0,27
26,95
16,7
21,35
5,17
27,79
53,69
90,57
78,52
70,75
58,37
27,90
8,28
43,60
25,39
68,47
95,71
6,49
37,17
93,70
80,66
55,84
35,38
82,22
87,44
63,37
7,99
90,28
49,80
40,28
40,65
28,11
34,62
90,46
11,54
68,14
65,17
56,16
56,80
88,21
35,9
35,12
14,77
-99,-99
94,89
2,71
12,59
41,35
41,37
40,64
4,22
90,51
55,51
10,67
97,15
91,55
22,83
9,28
9,27
33,13
33,82
65,13
66,26
66,28
52,94
52,50
51,66
26,76
34,46
30,65
20,11
31,71
19,97
39,25
88,59
46,20
98,50
46,42
50,88
42,54
8,88
8,12
64,58
28,47
84,64
33,32
5,30
12,95
54,50
41,62
94,64
78,20
66,47
91,72
91,75
63,5
92,49
60,9
46,60
26,42
28,68
90,21
95,69
25,39
25,92
64,50
8,46
37,61
83,31
67,18
67,68
68,42
54,33
45,9
60,50
26,32
96,41
98,10
38,88
16,81
37,6
33,34
35,50
59,5
38,39
57,25
57,41
55,5
92,22
5,36
61,44
21,75
64,30
88,30
74,67
51,23
98,91
16,18
13,95
62,47
65,70
7,40
60,24
28,61
99,74
99,25
94,19
54,63
15,99
92,20
52,65
41,51
4,95
12,72
69,35
98,57
33,22
73,64
73,36
25,46
73,83
58,9
15,94
80,0
11,97
74,40
29,64
34,33
42,4
16,15
66,74
66,79
25,50
64,36
15,13
77,34
77,0
45,83
45,71
12,7
34,49
37,69
81,96
26,63
88,8
80,92
63,45
31,12
33,72
53,14
23,96
43,29
39,74
79,10
76,51
83,12
69,74
77,78
87,58
99,68
50,23
67,14
47,52
50,87
55,23
79,72
67,18
19,0
53,31
41,44
56,35
56,94
74,7
11,50
68,44
76,62
77,64
61,66
87,45
44,11
26,9
26,60
87,50
29,3
15,53
19,35
78,99
25,4
50,87
57,32
57,13
64,80
64,31
11,13
14,90
96,15
38,1
81,70
24,98
74,69
88,30
11,53
11,80
90,79
79,59
52,10
16,67
88,34
35,26
1,41
25,78
42,58
42,24
90,0
78,91
8,48
90,96
72,24
22,51
80,27
17,37
3,26
3,50
61,0
72,33
63,31
6,95
80,42
87,30
26,87
10,64
10,71
89,57
71,52
72,21
72,99
40,39
40,87
84,99
59,57
26,73
75,44
75,31
92,85
98,76
64,55
81,45
23,75
84,20
32,25
17,90
78,55
87,47
87,22
56,12
13,25
65,90
6,61
79,30
15,37
7,29
7,20
46,58
7,97
50,43
96,0
16,80
75,49
48,74
92,26
56,92
13,53
69,6
99,13
69,83
46,86
80,27
34,13
88,35
9,70
11,21
69,60
50,36
95,41
69,90
4,49
11,89
8,25
91,20
72,41
13,8
79,49
85,40
33,8
89,97
21,64
19,32
61,42
89,49
59,31
41,92
29,54
15,80
59,37
37,66
57,55
37,51
95,44
68,80
22,23
30,88
46,17
26,29
81,35
67,31
45,34
95,76
47,13
2,72
2,32
73,75
73,24
77,29
77,2
25,7
6,65
41,31
96,56
71,92
84,70
55,14
12,46
41,82
15,77
28,72
4,86
92,63
1,36
68,51
68,98
83,69
67,49
58,5
55,12
60,12
40,69
9,2
43,27
75,7
77,30
44,98
76,68
9,55
79,87
13,26
97,53
96,47
77,64
98,54
88,91
88,47
50,3
41,78
33,27
4,0
37,16
70,23
13,31
43,24
61,27
36,57
7,50
45,56
8,85
70,34
37,6
37,27
83,73
48,49
39,63
49,21
98,24
6,54
62,88
92,88
72,70
35,13
41,36
54,76
49,71
85,74
20,28
20,71
99,57
40,52
40,48
41,10
41,39
58,17
60,12
65,11
32,93
61,17
61,40
61,90
64,67
86,41
83,75
31,52
20,78
34,7
4,52
9,17
12,1
72,85
60,3
56,16
38,37
47,60
29,48
55,14
30,48
20,7
36,87
64,48
64,10
88,94
46,7
46,35
98,26
56,26
6,80
74,30
38,91
87,90
87,24
67,34
70,61
36,76
54,35
50,0
8,97
40,48
51,63
36,14
24,54
9,33
25,38
12,74
12,61
74,39
16,51
16,41
86,95
39,51
36,4
53,33
12,33
50,40
42,89
79,21
52,68
43,30
43,80
81,67
81,53
91,77
32,39
10,97
69,12
31,61
86,28
66,64
98,25
44,87
58,2
87,41
58,31
73,22
15,24
79,58
87,77
50,87
3,22
26,14
3,55
37,94
54,68
40,11
76,33
80,59
5,54
39,6
30,84
49,72
19,94
40,92
40,54
57,3
57,92
37,86
8,24
48,7
48,82
48,0
75,79
78,92
5,90
2,53
7,89
43,44
15,70
89,41
48,2
60,0
13,95
51,55
48,38
66,91
12,56
42,69
86,65
20,18
76,27
60,4
73,39
16,90
73,51
70,53
94,19
62,30
8,33
51,29
87,33
19,38
98,53
89,39
76,61
49,95
94,65
98,90
98,25
96,80
21,82
41,27
90,57
87,69
96,34
43,50
83,73
83,10
98,4
99,41
73,67
62,51
62,73
90,67
8,46
8,12
46,23
71,72
72,78
72,40
17,44
84,23
3,64
6,45
13,11
95,13
43,23
10,35
76,3
44,55
8,24
99,15
44,64
94,39
71,86
83,73
70,45
92,64
38,74
22,39
44,97
64,41
71,65
9,90
41,8
33,13
71,36
26,7
18,7
22,35
17,89
77,32
16,59
87,73
67,56
47,68
60,6
98,12
22,67
22,69
5,37
14,98
72,63
91,77
5,66
5,11
7,26
49,8
29,86
91,51
76,84
44,74
47,64
99,22
49,71
30,1
30,0
74,39
43,55
54,17
52,59
91,38
67,18
16,64
14,89
9,50
25,29
18,26
18,4
26,3
4,68
97,33
11,25
10,74
86,45
13,41
13,20
88,90
88,69
88,71
79,50
64,81
99,80
2,92
78,23
17,81
36,75
81,43
53,0
65,29
69,57
69,3
70,34
92,96
0,40
25,54
76,8
25,87
40,76
13,65
94,62
22,14
81,33
22,19
17,26
49,79
78,11
78,67
17,67
16,47
96,98
96,32
92,72
92,99
52,46
65,23
8,78
16,38
44,6
15,62
16,64
-99,-99
16,98
70,69
90,74
17,91
84,74
22,85
7,84
7,5
94,99
43,21
55,94
32,19
94,6
38,85
49,53
0,52
64,22
12,22
62,10
47,58
22,66
79,69
9,16
70,64
58,35
61,40
32,30
47,52
62,69
91,0
82,19
86,82
18,12
40,41
37,28
85,39
85,94
96,4
92,49
92,90
15,88
15,88
87,79
81,23
94,1
95,64
98,80
92,23
67,38
86,52
96,21
54,74
53,24
79,19
21,79
98,83
13,19
41,23
13,25
30,87
67,94
9,69
59,83
29,38
39,30
74,66
24,91
24,50
5,8
99,54
37,30
7,55
65,74
87,58
25,5
38,31
85,17
17,37
41,45
21,96
65,68
73,33
47,46
41,83
87,95
51,99
39,21
85,73
43,96
91,21
82,90
82,6
78,15
28,0
80,59
31,94
98,81
83,98
97,67
44,99
66,96
37,62
66,81
59,80
2,7
30,7
85,2
85,75
5,75
5,19
91,28
25,62
53,30
98,78
42,70
85,81
22,54
92,43
54,60
39,4
9,91
68,95
57,46
95,96
1,74
70,38
64,72
62,90
47,39
80,78
54,53
69,23
39,33
74,92
40,38
40,56
27,23
60,9
55,42
63,93
64,69
64,36
60,46
7,13
30,56
2,72
40,80
40,64
91,72
78,56
21,2
72,12
29,76
6,38
43,63
1,54
54,6
69,70
55,51
41,9
40,31
22,29
58,53
68,32
6,58
72,76
72,52
30,29
2,27
35,13
46,15
98,74
22,30
42,0
38,37
73,28
17,6
67,39
91,62
90,25
24,6
86,96
70,54
39,95
36,76
25,66
76,57
86,91
68,96
28,48
56,2
87,13
25,91
49,74
35,15
75,35
94,73
68,21
97,60
54,69
23,0
14,48
29,80
17,8
27,56
9,62
14,91
82,12
8,82
48,65
94,27
62,72
86,78
40,73
95,76
38,74
16,26
67,7
90,94
18,27
18,28
60,83
43,33
30,48
21,33
35,78
37,4
48,88
48,43
17,87
65,90
60,12
96,52
36,78
83,63
44,62
4,86
32,64
32,51
7,56
65,61
65,3
84,94
12,9
91,68
15,2
5,32
85,39
1,95
82,74
81,59
49,58
47,98
39,31
47,60
73,40
94,62
70,81
92,51
81,38
96,24
83,67
19,65
5,65
33,57
59,37
24,64
74,35
37,16
0,69
74,78
89,81
87,28
53,59
37,95
16,56
22,23
98,46
43,53
82,96
41,33
31,25
1,16
15,64
60,84
70,4
87,66
17,87
84,29
31,46
82,72
65,61
66,6
74,5
6,21
28,83
89,69
23,28
18,13
0,68
2,73
58,95
48,69
33,5
56,61
9,0
64,82
52,44
73,9
4,12
33,79
85,1
85,49
76,69
51,65
12,24
1,56
57,90
92,32
65,94
74,47
76,40
58,49
58,45
17,85
29,98
58,22
5,67
26,83
7,10
7,15
44,60
46,84
94,44
72,48
82,89
79,38
64,5
70,69
94,35
58,83
44,7
30,81
99,53
98,30
30,83
7,2
84,99
2,30
47,56
58,27
26,56
48,52
41,33
15,24
77,34
37,98
41,44
78,68
54,8
46,96
30,51
85,98
68,57
9,66
36,21
0,74
25,99
83,86
84,14
97,9
35,14
54,52
80,30
86,2
43,17
51,99
98,22
92,52
47,26
58,9
37,74
58,81
95,39
39,55
24,97
67,63
49,85
85,56
54,15
83,94
46,5
96,56
18,4
75,9
53,46
84,40
59,31
60,25
42,48
51,81
82,89
18,2
13,43
4,99
21,12
52,75
18,94
31,77
99,74
7,49
18,94
73,21
43,14
28,37
70,24
70,28
30,24
94,26
30,63
86,48
70,71
87,85
46,65
98,47
61,68
61,96
76,29
27,60
9,29
87,2
62,84
12,53
40,61
56,46
56,76
32,38
54,4
43,77
77,34
33,89
32,40
19,83
8,38
8,85
76,45
70,83
48,88
48,88
94,44
7,86
43,68
66,57
74,87
26,20
59,69
92,61
86,0
81,89
22,36
82,57
94,19
74,65
39,77
70,86
45,72
81,64
81,89
44,76
82,95
72,13
87,15
41,97
47,28
33,60
24,73
22,38
6,5
39,81
90,33
37,9
33,26
85,12
78,42
62,52
0,4
1,11
77,34
77,34
58,74
19,98
80,37
99,8
62,99
2,43
31,46
44,92
56,0
19,92
19,57
51,70
43,66
32,53
99,90
99,62
57,66
95,56
48,30
85,83
60,68
57,82
86,58
37,7
69,40
89,58
57,4
89,48
90,48
27,64
27,83
58,83
19,2
8,69
22,47
47,66
41,33
41,33
26,31
26,13
69,51
96,40
26,64
5,98
54,16
82,60
17,31
43,52
8,62
61,46
57,63
16,69
49,82
74,46
74,64
31,75
40,26
-99,-99
49,26
70,35
83,20
79,51
59,32
95,61
17,83
73,33
95,26
76,89
69,19
2,84
2,39
22,17
10,81
84,45
84,85
90,72
7,99
85,44
5,89
60,58
66,5
4,66
35,69
69,46
55,68
19,45
63,27
83,55
5,81
84,66
75,77
31,35
86,44
19,18
63,55
45,40
82,0
81,51
4,22
94,95
70,40
22,6
7,72
7,99
29,99
40,27
22,76
64,17
12,15
49,70
37,28
67,61
55,88
96,1
53,24
94,14
72,59
1,67
62,60
57,47
55,88
50,18
95,83
63,59
73,70
51,63
72,43
19,44
8,44
28,41
54,95
94,96
13,47
13,53
45,87
11,33
74,18
80,17
47,62
49,15
44,24
11,0
58,30
58,1
55,59
31,86
75,35
75,99
31,21
85,74
51,94
6,70
86,25
65,21
86,2
44,20
8,9
95,84
38,20
85,24
68,7
74,43
35,11
91,49
47,79
85,69
55,36
50,38
66,47
54,87
57,48
75,1
6,28
97,7
97,35
55,90
77,63
75,99
8,57
2,99
86,10
90,50
64,28
64,45
43,54
66,28
79,43
64,60
72,75
72,68
13,79
97,33
28,94
64,97
90,2
62,99
58,7
44,36
42,43
96,22
46,37
21,64
13,53
53,57
73,90
94,71
29,34
85,27
35,95
50,25
70,56
54,15
29,45
2,89
52,48
91,2
50,33
55,36
15,99
66,38
74,57
50,15
19,75
47,80
50,48
86,39
43,32
58,13
55,83
42,1
42,69
95,32
50,16
80,44
40,90
67,38
19,1
6,29
31,35
51,73
95,90
57,69
82,28
54,98
14,94
