source,dest
52,71
68,71
68,24
82,47
41,2
18,2
7,51
75,4
75,67
91,48
15,51
31,28
49,42
94,44
94,97
88,60
9,47
35,34
37,33
37,64
63,67
0,16
56,50
53,60
77,54
77,17
41,97
21,31
21,52
21,12
16,67
5,25
32,17
32,26
32,73
52,71
68,54
82,33
88,64
82,24
99,72
16,97
16,28
59,62
82,8
94,9
36,67
66,96
77,64
5,18
19,87
15,71
15,34
87,92
87,69
49,87
21,3
20,33
55,18
88,47
88,17
89,84
56,66
77,28
48,61
16,97
27,45
32,76
32,2
9,57
52,24
81,34
5,69
68,46
5,17
86,72
19,96
21,27
88,94
53,47
92,86
92,5
93,89
75,11
80,43
48,66
81,21
81,97
81,77
81,29
36,83
30,38
30,97
70,65
15,14
12,47
20,73
58,67
89,40
89,1
69,45
69,97
15,67
-99,-99
99,28
68,35
23,59
12,78
94,9
94,56
94,67
59,72
11,74
69,46
97,54
24,35
69,18
31,40
24,56
24,49
33,35
80,22
62,35
89,36
89,50
52,82
14,79
94,54
77,32
11,46
11,45
11,95
11,76
69,18
89,36
47,81
48,95
48,18
19,54
62,13
62,78
47,27
57,65
57,70
61,21
70,17
70,92
67,89
38,98
38,60
80,88
12,94
62,92
67,82
39,92
71,91
47,18
47,49
14,55
58,3
96,11
84,36
61,21
97,18
97,86
48,76
86,44
23,92
99,6
87,54
51,29
14,22
83,6
16,4
10,25
66,52
89,9
68,37
68,35
57,18
57,78
84,36
51,30
12,35
65,81
68,0
39,85
39,22
93,83
5,92
51,22
51,37
24,92
96,21
83,6
62,1
66,86
91,19
99,64
67,41
97,72
59,28
59,82
39,15
24,26
7,20
51,54
58,82
94,72
48,76
53,74
58,72
65,17
68,56
77,98
77,98
61,15
5,73
94,60
94,89
86,27
86,27
48,81
4,95
61,78
5,35
69,54
67,56
47,82
99,55
86,63
89,8
19,82
57,82
69,73
26,42
67,55
90,35
19,74
53,2
99,63
80,34
39,76
93,75
24,4
10,71
10,97
62,49
84,18
84,41
84,49
99,43
99,49
57,34
-99,-99
39,73
45,98
45,10
13,94
48,36
76,86
76,51
78,88
6,20
6,44
6,39
92,35
74,4
74,54
22,46
48,75
29,23
29,54
29,59
79,43
42,23
42,46
42,28
67,46
9,27
79,5
9,85
77,97
87,99
60,84
47,39
81,58
13,12
13,44
13,89
40,23
40,35
74,61
14,31
38,24
55,75
38,77
51,35
39,37
65,50
70,36
93,11
15,6
12,86
98,33
93,56
6,45
19,68
39,5
32,62
98,34
12,54
6,59
86,38
32,62
85,5
67,7
2,94
2,87
12,99
51,35
66,41
83,36
83,1
83,57
98,30
22,99
22,72
74,99
74,64
15,99
25,99
39,36
44,98
13,46
40,16
39,22
42,82
20,97
87,46
63,82
37,96
37,54
87,78
87,78
87,78
40,94
83,81
2,98
2,80
2,79
94,75
55,34
0,3
42,95
47,21
47,38
26,30
26,90
90,50
40,46
15,53
42,75
79,88
89,36
0,83
98,86
40,30
87,95
10,5
48,99
20,17
79,73
79,88
38,99
89,18
45,50
86,91
45,62
94,90
10,37
78,46
39,52
78,1
9,74
10,69
8,33
26,49
26,46
22,88
55,71
26,90
26,96
76,92
6,99
38,86
47,38
6,61
93,30
93,38
10,96
-99,-99
18,97
74,42
65,6
54,76
54,86
58,48
45,99
19,48
19,13
88,43
81,27
75,78
54,82
20,93
45,46
85,35
4,55
9,71
18,57
91,85
91,24
91,39
91,77
88,89
12,68
94,66
54,62
58,69
19,43
33,86
94,6
88,41
38,15
19,57
94,20
32,10
20,11
85,55
91,50
92,48
98,42
65,2
65,93
42,57
60,85
20,26
42,51
75,40
38,62
24,41
56,43
7,48
44,67
24,29
85,87
90,51
58,93
85,99
75,73
20,22
39,1
85,80
85,60
85,44
12,26
75,43
18,14
18,93
65,16
32,77
53,55
88,70
94,58
42,37
15,46
44,78
7,4
45,2
80,51
29,63
13,14
75,86
45,51
45,57
33,0
17,3
98,42
98,52
53,93
30,7
30,45
47,8
77,46
47,51
47,55
94,62
79,15
79,56
79,84
47,86
65,86
80,49
74,86
94,95
24,57
85,76
38,89
54,55
15,97
42,48
12,46
98,76
65,46
39,36
61,78
98,57
29,63
96,32
96,84
60,32
30,32
34,27
90,6
84,59
92,94
80,1
80,77
53,81
77,31
54,1
42,55
33,89
5,28
81,2
59,92
59,21
45,23
81,73
4,57
87,25
72,83
38,64
53,93
18,2
60,62
24,78
53,23
85,46
85,46
90,77
90,87
90,62
90,62
84,58
84,43
84,76
7,55
-99,-99
40,25
70,96
70,60
85,43
32,2
84,24
98,38
19,89
85,52
53,29
72,35
85,60
85,49
90,17
1,42
26,0
84,81
85,58
74,65
27,88
27,62
30,96
30,25
38,83
38,42
38,96
30,54
58,60
27,67
85,2
61,99
26,3
85,71
61,38
61,53
61,10
61,85
28,24
38,77
61,90
61,90
98,46
43,94
19,22
57,82
70,13
64,2
64,33
15,4
6,12
10,78
57,89
45,18
72,85
66,63
86,14
82,71
75,34
82,14
3,20
3,76
3,63
93,91
14,47
88,89
64,41
64,35
68,70
28,0
80,7
84,0
84,23
84,49
38,7
82,17
28,9
36,97
63,24
19,69
95,94
92,62
28,22
61,89
3,55
28,73
11,87
40,89
50,71
59,49
30,25
30,34
66,83
30,60
74,89
74,96
10,42
45,52
10,17
32,22
32,60
50,56
84,89
68,52
95,94
66,61
66,25
53,71
53,34
66,35
36,33
19,91
28,52
63,52
95,63
57,48
3,44
14,89
30,60
76,25
76,54
63,83
63,21
6,22
26,83
26,49
30,37
11,8
70,31
11,68
26,5
39,31
39,42
20,79
20,34
63,95
63,16
1,51
86,71
88,31
98,24
76,42
76,90
50,52
72,31
72,25
72,25
19,35
19,35
53,6
57,75
92,84
90,24
90,76
80,22
80,17
-99,-99
96,10
96,11
1,25
83,76
61,66
67,66
67,60
5,43
51,34
51,90
51,23
17,76
24,21
62,57
50,43
20,25
20,22
7,28
19,8
96,12
96,8
75,26
76,26
76,53
92,26
11,47
69,7
91,69
90,66
27,84
75,88
31,97
99,55
99,89
62,71
56,87
56,38
6,25
6,68
20,40
83,79
88,18
45,97
72,81
31,89
31,3
35,40
20,28
20,58
37,89
37,66
63,70
96,25
61,18
10,28
11,87
10,77
44,49
92,75
23,41
23,32
69,36
6,22
61,59
35,66
35,77
96,22
83,97
17,43
69,33
10,14
86,43
35,97
74,29
61,5
92,14
37,9
1,4
34,16
75,66
18,97
15,2
2,68
56,9
65,23
94,64
92,66
92,17
61,58
39,44
46,54
74,60
39,43
20,3
24,60
50,14
50,71
24,83
24,85
45,75
65,81
65,87
85,98
99,87
39,3
39,57
11,89
11,77
7,92
44,55
67,93
67,88
67,5
94,77
65,25
20,80
18,39
18,34
56,41
56,43
31,25
86,14
86,42
67,77
11,66
96,43
91,60
91,23
36,95
75,71
92,30
35,66
45,40
45,52
82,26
82,60
50,25
50,13
15,48
15,23
65,23
86,54
86,14
23,0
23,78
96,73
-99,-99
30,76
23,53
31,51
89,24
37,52
4,43
72,6
25,36
25,19
8,0
8,24
30,21
36,80
71,34
40,58
71,61
76,14
9,5
88,48
54,57
55,21
53,1
72,66
8,95
8,62
84,66
15,80
15,92
37,73
64,24
25,2
54,97
52,96
52,58
22,85
13,21
22,49
22,86
45,31
74,44
29,36
53,23
53,30
53,12
75,2
52,51
94,87
11,32
53,24
60,58
59,65
59,52
64,7
40,92
40,92
13,2
43,6
37,58
29,95
29,95
29,21
67,0
67,12
60,89
14,2
23,49
25,65
14,33
23,27
66,72
13,95
89,58
14,82
93,58
68,65
68,42
72,42
11,38
23,53
97,73
46,39
60,38
25,63
46,39
12,28
94,33
37,0
60,39
84,95
97,76
14,94
41,99
43,56
90,4
23,21
11,92
30,96
30,78
43,65
60,31
8,18
15,50
15,85
59,49
97,44
97,76
74,70
74,39
74,95
55,67
55,43
23,29
91,72
14,53
77,85
77,6
60,16
60,44
90,85
30,91
30,71
84,6
72,96
94,58
37,80
37,0
89,49
37,85
64,1
13,19
74,73
67,2
67,58
37,94
89,72
89,37
60,42
60,24
45,87
23,7
22,61
91,83
45,6
98,7
26,20
53,29
75,50
75,3
93,92
55,33
67,21
75,21
15,47
4,92
31,69
37,63
45,17
54,76
36,76
90,24
71,49
68,67
13,95
15,79
15,63
46,95
46,1
55,96
46,17
77,10
90,2
66,17
76,22
36,10
45,2
93,50
30,73
84,35
89,73
89,73
8,58
8,21
8,81
41,76
13,47
74,4
75,85
77,73
93,94
30,98
94,42
46,17
64,53
74,18
-99,-99
8,11
8,14
38,56
59,9
0,34
73,38
21,32
21,23
21,50
76,44
73,97
73,75
36,27
8,84
57,63
59,77
67,79
20,99
69,61
51,1
51,40
16,35
4,75
4,97
53,50
58,91
10,74
10,59
64,34
91,79
15,3
51,9
41,10
4,14
90,99
86,29
90,37
76,71
68,37
68,1
25,68
25,11
0,82
21,30
21,61
21,40
65,32
78,42
15,24
4,12
45,94
45,49
20,83
5,55
25,52
90,31
24,46
15,34
15,29
85,37
58,36
58,41
58,11
58,4
98,25
98,85
11,34
11,66
39,63
53,55
13,56
13,88
91,50
10,24
67,61
95,23
85,9
57,34
74,91
74,53
83,46
19,98
58,49
61,62
15,55
53,60
38,32
85,55
85,49
80,58
80,22
24,96
58,83
14,82
76,97
4,12
21,17
73,2
5,40
7,10
53,97
21,46
26,65
92,70
51,94
38,92
38,36
38,78
80,55
0,94
58,47
33,50
33,40
92,94
45,28
86,53
24,0
24,90
24,4
13,33
13,54
13,74
25,31
87,34
87,49
48,7
48,23
91,62
91,80
10,93
21,6
89,30
91,48
86,49
61,20
19,39
16,56
95,70
16,1
90,75
20,16
14,37
14,13
36,4
59,23
59,91
95,13
87,43
10,3
86,18
64,29
91,6
91,46
57,9
67,72
4,71
51,81
36,32
36,29
45,46
45,29
83,37
65,83
65,10
13,6
19,0
74,49
57,70
31,62
36,19
-99,-99
